,city,country,population,year
7513,Quibdó,Colombia,109121.0,2005
3355,Worthing,United Kingdom,109120.0,2011
6070,Zacatecas,Mexico,109109.0,1995
2098,Seversk,Russia,109106.0,2002
9053,Goma,Zaire,109094.0,1994
2800,Zonguldak,Turkey,109080.0,2012
1821,Novokujbyševsk,Russia,109029.0,1979
6176,Thunder Bay,Canada,109016.0,2001
3284,Sutton Coldfield,United Kingdom,109015.0,2011
7224,Cartago,Costa Rica,109000.0,1993
818,Székesfehérvár,Hungary,109000.0,1992
6766,Sterling Heights,United States,108999.0,1980
6531,Waterbury,United States,108961.0,1990
817,Székesfehérvár,Hungary,108958.0,1990
1727,Arzamas,Russia,108951.0,1989
761,Bergisch Gladbach,Germany,108878.0,2011
9581,Chimoio,Mozambique,108818.0,1991
976,Giugliano in Campania,Italy,108793.0,2011
111,Caen,France,108793.0,2011
1323,Kalisz,Poland,108792.0,2005
6444,Salinas,United States,108777.0,1990
6667,Cedar Rapids,United States,108772.0,1990
2214,Nizhnevartovsk,Russia,108740.0,1979
6995,Erie,United States,108718.0,1990
958,Latina,Italy,108711.0,2001
1332,Koszalin,Poland,108709.0,2002
4713,Zhezkazgan,Kazakhstan,108700.0,1995
8592,Barretos,Brazil,108686.0,2010
3970,Masjed Soleyman,Iran,108682.0,2006
38,Kerkyra,Greece,108652.0,2001
1893,Okt'abr'skij,Russia,108647.0,2002
53,Chania,Greece,108642.0,2011
6428,Escondido,United States,108635.0,1990
2099,Seversk,Russia,108590.0,2010
423,Ourense,Spain,108547.0,1994
8272,Queimados,Brazil,108531.0,1996
3873,Yasuj,Iran,108505.0,2011
3585,Liling,China,108504.0,1990
1824,Novokujbyševsk,Russia,108438.0,2010
1756,Jelec,Russia,108404.0,2010
7882,Lauro de Freitas,Brazil,108385.0,2000
913,Forlí,Italy,108363.0,2001
6178,Thunder Bay,Canada,108359.0,2011
96,Mulhouse,France,108357.0,1990
9330,Mtwara,Tanzania,108299.0,2012
6589,Clearwater,United States,108261.0,2010
766,Koblenz,Germany,108246.0,1987
7873,Camaçari,Brazil,108232.0,1991
4341,Taunggyi,Myanmar,108231.0,1983
6365,Oxnard,United States,108195.0,1980
637,Bremerhaven,Germany,108156.0,2011
6661,South Bend,United States,108148.0,2000
2306,Leeuwarden,Netherlands,108145.0,2014
1042,Maribor,Slovenia,108122.0,1991
2518,Piatra-Neamţ,Romania,108085.0,2007
5600,Hualien,Taiwan,108077.0,2012
6527,Stamford,United States,108056.0,1990
4209,Balkanabat,Turkmenistan,108000.0,1995
1331,Koszalin,Poland,108000.0,1990
9127,Lafia,Nigeria,108000.0,1991
8549,Itapevi,Brazil,107976.0,1991
6770,Ann Arbor,United States,107969.0,1980
422,Ourense,Spain,107965.0,1991
3208,Rochdale,United Kingdom,107926.0,2011
3934,Sirjan,Iran,107887.0,1991
2511,Drobeta-Turnu Severin,Romania,107882.0,2007
9360,Musoma,Tanzania,107855.0,2002
3478,Shanwei,China,107847.0,1990
8059,Barbacena,Brazil,107843.0,1996
2560,Agri,Turkey,107839.0,2012
2221,Neftejugansk,Russia,107830.0,2002
767,Koblenz,Germany,107825.0,2011
5598,Hualien,Taiwan,107824.0,1995
6982,Salem,United States,107786.0,1990
1333,Koszalin,Poland,107773.0,2005
1874,Novošachtinsk,Russia,107772.0,1989
803,Kecskemét,Hungary,107749.0,2001
76,Kumanovo,Macedonia,107745.0,2011
2543,Râmnicu Vâlcea,Romania,107726.0,2002
5607,Taitung,Taiwan,107720.0,2012
7324,Manzanillo,Cuba,107650.0,1994
8861,Tlemcen,Algeria,107632.0,1987
3337,Maidstone,United Kingdom,107627.0,2011
4339,Sittwe,Myanmar,107620.0,1983
8840,Tébessa,Algeria,107559.0,1987
3968,Masjed Soleyman,Iran,107539.0,1991
424,Ourense,Spain,107510.0,2001
4149,Wah Cantonment,Pakistan,107510.0,1972
8553,Cotia,Brazil,107453.0,1991
1854,Batajsk,Russia,107438.0,2002
190,Nancy,France,107434.0,2006
3327,Basingstoke,United Kingdom,107355.0,2011
2209,Surgut,Russia,107343.0,1979
948,Terni,Italy,107333.0,1991
3789,Cixi,China,107329.0,1990
425,Ourense,Spain,107314.0,2011
8831,Béchar,Algeria,107311.0,1987
7236,Limón,Costa Rica,107219.0,2008
1334,Koszalin,Poland,107217.0,2009
8595,Jaú,Brazil,107198.0,2000
6532,Waterbury,United States,107195.0,2000
2773,Tekirdag,Turkey,107191.0,2000
284,Jaén,Spain,107184.0,1991
2629,Erzincan,Turkey,107175.0,2000
1639,Sergijev Posad,Russia,107144.0,1979
9219,Gagnoa,Cote dIvoire,107124.0,1998
3308,Basildon,United Kingdom,107123.0,2011
1142,Legnica,Poland,107100.0,2002
891,Vicenza,Italy,107076.0,1991
9094,Abuja,Nigeria,107069.0,1991
7099,Brownsville,United States,107027.0,1990
6851,Manchester,United States,107023.0,2000
2576,Aydin,Turkey,107011.0,1990
3586,Yuanjiang,China,107004.0,1990
7758,Santa Rosa,Argentina,107000.0,1987
4592,Saraburi,Thailand,107000.0,1990
9535,Ziguinchor,Senegal,107000.0,1985
2246,Anderlecht,Belgium,106985.0,2010
5731,Colima,Mexico,106967.0,1990
6357,Modesto,United States,106963.0,1980
31,Acharnes,Greece,106943.0,2011
3354,Crawley,United Kingdom,106943.0,2011
6264,Tempe,United States,106919.0,1980
3827,Lhasa,China,106885.0,1990
384,Reus,Spain,106849.0,2011
6646,Joliet,United States,106849.0,2000
2460,Botoşani,Romania,106847.0,2011
4329,Monywa,Myanmar,106843.0,1983
7632,Darwin,Australia,106842.0,2001
1324,Kalisz,Poland,106829.0,2009
2004,Neftekamsk,Russia,106801.0,1989
9225,Yamoussoukro,Cote dIvoire,106786.0,1988
9566,Majunga,Madagascar,106780.0,1993
8011,Ibirité,Brazil,106773.0,1996
3364,Exeter,United Kingdom,106772.0,2001
7128,McAllen,United States,106727.0,2000
7646,Cairns,Australia,106700.0,1996
4972,Batam,Indonesia,106667.0,1990
7000,Allentown,United States,106661.0,2000
7119,Abilene,United States,106654.0,1990
1900,Sarapul,Russia,106649.0,1979
4143,Sahiwal,Pakistan,106648.0,1972
6400,Sunnyvale,United States,106618.0,1980
146,Rouen,France,106592.0,1999
3347,Eastbourne,United Kingdom,106562.0,2001
598,Pforzheim,Germany,106530.0,1987
3077,Umeå,Sweden,106525.0,2002
6744,Lowell,United States,106519.0,2010
2883,Kuopio,Finland,106475.0,2014
7808,Trinidad,Bolivia,106422.0,2012
2534,Suceava,Romania,106397.0,2007
754,Siegen,Germany,106384.0,1987
9335,Iringa,Tanzania,106371.0,2002
158,Boulogne-Billancourt,France,106367.0,1999
1729,Arzamas,Russia,106362.0,2010
407,Mataró,Spain,106358.0,2001
819,Székesfehérvár,Hungary,106346.0,2001
8586,Francisco Morato,Brazil,106328.0,1996
3222,St Helens,United Kingdom,106293.0,1991
8251,Cabo Frio,Brazil,106237.0,2000
7309,Ciego de Ávila,Cuba,106225.0,2002
6452,El Monte,United States,106209.0,1990
6869,Elizabeth,United States,106201.0,1980
6111,St. John's,Canada,106172.0,2011
1143,Legnica,Poland,106143.0,2005
3331,High Wycombe,United Kingdom,106123.0,1991
6477,West Covina,United States,106098.0,2010
7950,Rio Verde,Brazil,106079.0,2000
892,Vicenza,Italy,106069.0,2001
3282,Sutton Coldfield,United Kingdom,106001.0,1991
1321,Kalisz,Poland,106000.0,1990
176,Perpignan,France,105983.0,1990
7327,Manzanillo,Cuba,105967.0,2009
2603,İnegöl,Turkey,105959.0,2000
1843,Dimitrovgrad,Russia,105958.0,1979
8676,Ayacucho,Peru,105918.0,1993
5570,Calapan,Philippines,105910.0,2000
3200,Stockport,United Kingdom,105878.0,2011
8630,Araguaína,Brazil,105874.0,2000
5981,Nogales,Mexico,105873.0,1990
2533,Suceava,Romania,105865.0,2002
9243,Divo,Cote dIvoire,105859.0,2014
8336,Uruguaiana,Brazil,105822.0,1991
7326,Manzanillo,Cuba,105774.0,2007
796,Jena,Germany,105739.0,2011
9421,Port-Gentil,Gabon,105712.0,2003
1571,Obninsk,Russia,105706.0,2002
2237,Schaerbeek,Belgium,105692.0,2000
1106,Winterthur,Switzerland,105676.0,2013
771,Trier,Germany,105671.0,2011
6977,Eugene,United States,105664.0,1980
3959,Khorramshahr,Iran,105636.0,1996
6337,Bakersfield,United States,105611.0,1980
8104,Santa Rita,Brazil,105584.0,1996
7956,Águas Lindas de Goiás,Brazil,105583.0,2000
4159,Chiniot,Pakistan,105559.0,1981
6485,Norwalk,United States,105549.0,2010
6937,Fargo,United States,105549.0,2010
957,Latina,Italy,105543.0,1991
6660,South Bend,United States,105511.0,1990
75,Kumanovo,Macedonia,105484.0,2002
3283,Sutton Coldfield,United Kingdom,105452.0,2001
2282,Namur,Belgium,105419.0,2000
2677,Karaman,Turkey,105384.0,2000
191,Nancy,France,105382.0,2011
2802,Karabük,Turkey,105373.0,1990
3358,Woking,United Kingdom,105367.0,2011
8898,Ségou,Mali,105305.0,1998
2700,Luleburgaz,Turkey,105279.0,2012
2786,Usak,Turkey,105270.0,1990
3357,Woking,United Kingdom,105262.0,2001
6635,Springfield,United States,105227.0,1990
8050,Poços de Caldas,Brazil,105205.0,1991
8346,Santa Cruz do Sul,Brazil,105190.0,2010
7255,Granada,Nicaragua,105171.0,2005
177,Perpignan,France,105115.0,1999
124,Orléans,France,105111.0,1990
8195,Parnaíba,Brazil,105104.0,1991
6999,Allentown,United States,105090.0,1990
6743,Lowell,United States,105046.0,2000
3623,Suqian,China,105021.0,1990
2281,Namur,Belgium,105014.0,1995
8629,Araguaína,Brazil,105000.0,1996
802,Kecskemét,Hungary,105000.0,1992
562,Liberec,Czech Republic,104973.0,2011
2517,Piatra-Neamţ,Romania,104914.0,2002
2826,Aalborg,Denmark,104885.0,2012
1325,Kalisz,Poland,104867.0,2012
3006,Borås,Sweden,104867.0,2012
883,Trento,Italy,104844.0,2001
7945,Luziânia,Brazil,104840.0,1996
2946,Sandvika,Norway,104819.0,2005
3967,Masjed Soleyman,Iran,104787.0,1986
8590,Barretos,Brazil,104782.0,1996
2236,Schaerbeek,Belgium,104768.0,1990
2421,Osijek,Croatia,104761.0,1991
1572,Obninsk,Russia,104739.0,2010
1650,Žukovskij,Russia,104736.0,2010
1892,Okt'abr'skij,Russia,104732.0,1989
9098,Awka,Nigeria,104682.0,1991
6108,St. John's,Canada,104659.0,1991
3893,Khomeinishahr,Iran,104647.0,1986
3567,Shishou,China,104571.0,1990
2510,Drobeta-Turnu Severin,Romania,104557.0,2002
7133,Wichita Falls,United States,104554.0,2010
9298,Ho,Ghana,104532.0,2010
2750,Rize,Turkey,104508.0,2012
8607,Ribeirão Pires,Brazil,104508.0,2000
7492,Magangué,Colombia,104496.0,1995
8296,Sapucaia do Sul,Brazil,104486.0,1991
1144,Legnica,Poland,104393.0,2009
3310,Colchester,United Kingdom,104390.0,2001
7257,Matagalpa,Nicaragua,104381.0,1995
6440,Thousand Oaks,United States,104352.0,1990
162,Argenteuil,France,104282.0,2011
2799,Zonguldak,Turkey,104276.0,2000
3506,Hengshui,China,104269.0,1990
2229,Novyj Urengoj,Russia,104269.0,2002
8599,Catanduva,Brazil,104268.0,2000
1764,Elista,Russia,104254.0,2002
3264,Lincoln,United Kingdom,104221.0,2001
6813,Billings,United States,104190.0,2010
161,Argenteuil,France,104189.0,2006
7132,Wichita Falls,United States,104174.0,2000
8068,Varginha,Brazil,104165.0,2000
3351,Gillingham,United Kingdom,104157.0,2011
1873,Novošachtinsk,Russia,104152.0,1979
2230,Novyj Urengoj,Russia,104107.0,2010
2112,Kyzyl,Russia,104105.0,2002
7889,Porto Seguro,Brazil,104078.0,2010
7524,Ciénaga,Colombia,104060.0,2014
9111,Ilawe-Ekiti,Nigeria,104049.0,1991
8667,Salto,Uruguay,104011.0,2011
757,Moers,Germany,104009.0,2011
1141,Legnica,Poland,104000.0,1990
8603,Botucatu,Brazil,103993.0,2000
949,Terni,Italy,103964.0,2001
5497,Cauayan,Philippines,103952.0,2000
3203,Oldham,United Kingdom,103931.0,1991
167,Saint-Paul,France,103916.0,2011
7208,Green Bay,United States,103913.0,2010
7228,Heredia,Costa Rica,103894.0,2000
3202,Salford,United Kingdom,103886.0,2011
7906,Sobral,Brazil,103868.0,1991
9135,Ikare,Nigeria,103843.0,1991
9423,Franceville,Gabon,103840.0,2003
289,Algeciras,Spain,103787.0,1994
6435,Concord,United States,103763.0,1980
6998,Allentown,United States,103758.0,1980
7504,Yopal,Colombia,103754.0,2005
1765,Elista,Russia,103749.0,2010
6996,Erie,United States,103748.0,2000
7761,La Rioja,Argentina,103727.0,1991
625,Erlangen,Germany,103719.0,2011
8106,Santa Rita,Brazil,103717.0,2010
1991,Nevinnomyssk,Russia,103708.0,1979
5465,Male,Maldives,103693.0,2006
6493,Richmond,United States,103670.0,2010
8060,Barbacena,Brazil,103669.0,2000
3913,Malayer,Iran,103640.0,1986
3173,Setúbal,Portugal,103634.0,1991
7930,Colatina,Brazil,103621.0,1996
3199,Wigan,United Kingdom,103608.0,2011
189,Nancy,France,103605.0,1999
8594,Jaú,Brazil,103605.0,1996
323,Barakaldo,Spain,103594.0,1994
7123,Waco,United States,103590.0,1990
3241,Doncaster,United Kingdom,103580.0,1991
3204,Oldham,United Kingdom,103544.0,2001
6484,Norwalk,United States,103539.0,2000
8622,Nossa Senhora do Socorro,Brazil,103496.0,1996
600,Ulm,Germany,103494.0,1987
7967,Caxias,Brazil,103485.0,2000
2280,Namur,Belgium,103466.0,1990
676,Hildesheim,Germany,103449.0,1987
6742,Lowell,United States,103439.0,1990
8185,Garanhuns,Brazil,103435.0,2000
2873,Lahti,Finland,103396.0,2014
6476,West Covina,United States,103384.0,2000
3971,Masjed Soleyman,Iran,103369.0,2011
1493,Ukhta,Russia,103340.0,2002
6470,Berkeley,United States,103328.0,1980
2859,Tartu,Estonia,103284.0,2010
6530,Waterbury,United States,103266.0,1980
405,Mataró,Spain,103265.0,1991
8980,Birni-N'Konni,Niger,103249.0,2001
7170,Alexandria,United States,103217.0,1980
1902,Sarapul,Russia,103141.0,2002
41,Ioannina,Greece,103101.0,2001
164,Montreuil,France,103068.0,2011
7934,Linhares,Brazil,103030.0,1996
1244,Jastrzebie Zdroj,Poland,103000.0,1990
2227,Nojabr'sk,Russia,102949.0,2002
758,Witten,Germany,102902.0,1987
9371,Mpanda,Tanzania,102900.0,2012
3207,Rochdale,United Kingdom,102888.0,2001
3224,St Helens,United Kingdom,102885.0,2011
7207,Green Bay,United States,102877.0,2000
1654,Puškino,Russia,102874.0,2010
2812,Yalova,Turkey,102874.0,2012
3489,Sanya,China,102820.0,1990
8048,Teófilo Otoni,Brazil,102812.0,2000
3568,Guangshui,China,102770.0,1990
4061,Gonbad-e-Kavus,Iran,102768.0,1991
6471,Berkeley,United States,102724.0,1990
145,Rouen,France,102723.0,1990
1145,Legnica,Poland,102708.0,2012
7280,David,Panama,102678.0,1990
6472,Berkeley,United States,102653.0,2000
3372,Cheltenham,United Kingdom,102633.0,1991
3223,St Helens,United Kingdom,102629.0,2001
567,Olomouc,Czech Republic,102607.0,2001
881,Bolzano,Italy,102575.0,2011
801,Kecskemét,Hungary,102516.0,1990
7232,Puntarenas,Costa Rica,102504.0,2000
860,Novara,Italy,102473.0,1991
6526,Stamford,United States,102466.0,1980
3005,Borås,Sweden,102458.0,2009
8086,Marabá,Brazil,102435.0,1991
3328,Milton Keynes,United Kingdom,102428.0,1991
63,Larissa,Greece,102426.0,1981
6580,Cape Coral,United States,102414.0,2000
2528,Satu Mare,Romania,102411.0,2011
6761,Flint,United States,102400.0,2010
47,Iraklio,Greece,102398.0,1981
3680,Xingcheng,China,102384.0,1990
163,Montreuil,France,102369.0,2006
2620,Edirne,Turkey,102345.0,1990
2825,Aalborg,Denmark,102312.0,2010
2872,Lahti,Finland,102308.0,2012
7865,Juazeiro,Brazil,102266.0,1991
921,Piacenza,Italy,102252.0,1991
6415,Fullerton,United States,102246.0,1980
62,Chalkida,Greece,102223.0,2011
4184,Nawabshah,Pakistan,102139.0,1981
3736,Zhucheng,China,102134.0,1990
406,Mataró,Spain,102117.0,1994
2744,Ordu,Turkey,102107.0,1990
7743,Rawson,Argentina,102099.0,2001
5493,San Fernando,Philippines,102082.0,2000
39,Kerkyra,Greece,102071.0,2011
3624,Kunshan,China,102052.0,1990
2350,Hilversum,Netherlands,102023.0,1995
4162,Dera Ghazi Khan,Pakistan,102007.0,1981
9162,Buffalo City,South Africa,102000.0,1991
296,Dos Hermanas,Spain,101988.0,2001
9599,Tete,Mozambique,101984.0,1997
9519,Diourbel,Senegal,101984.0,2009
288,Algeciras,Spain,101972.0,1991
8046,Teófilo Otoni,Brazil,101966.0,1991
2858,Tartu,Estonia,101965.0,2007
8972,Aguié,Niger,101957.0,2001
568,Olomouc,Czech Republic,101954.0,2011
862,Novara,Italy,101952.0,2011
861,Novara,Italy,101921.0,2001
6713,Lafayette,United States,101852.0,1990
6997,Erie,United States,101784.0,2010
157,Boulogne-Billancourt,France,101743.0,1990
4565,Shah Alam,Malaysia,101733.0,1991
6907,Albany,United States,101727.0,1980
7261,Tipitapa,Nicaragua,101685.0,2005
4195,Qurghonteppa,Tajikistan,101600.0,2010
882,Trento,Italy,101545.0,1991
5643,Nassau,Bahamas,101503.0,1970
7107,Mesquite,United States,101484.0,1990
3356,Woking,United Kingdom,101484.0,1991
290,Algeciras,Spain,101468.0,2001
900,La Spezia,Italy,101442.0,1991
6424,Rancho Cucamonga,United States,101409.0,1990
1903,Sarapul,Russia,101381.0,2010
1623,Odincovo,Russia,101365.0,1979
971,Torre del Greco,Italy,101361.0,1991
1649,Žukovskij,Russia,101328.0,2002
9051,Kalemi,Zaire,101309.0,1994
4134,Kasur,Pakistan,101295.0,1972
5661,Villa Nueva,Guatemala,101295.0,1994
7122,Waco,United States,101261.0,1980
37,Kerkyra,Greece,101236.0,1991
8264,Teresópolis,Brazil,101219.0,1991
7245,Chinandega,Nicaragua,101211.0,1994
951,Ancona,Italy,101179.0,1991
4086,Birjand,Iran,101177.0,1991
8250,Cabo Frio,Brazil,101142.0,1996
6908,Albany,United States,101082.0,1990
344,Telde,Spain,101080.0,2011
6662,South Bend,United States,101075.0,2010
3242,Doncaster,United Kingdom,101056.0,2001
5582,Sri Jayawardhanapura Kotte,Sri Lanka,101039.0,1981
1933,Derbent,Russia,101031.0,2002
3067,Huddinge,Sweden,101010.0,2012
8148,Apucarana,Brazil,101005.0,1996
1161,Grudziadz,Poland,101000.0,1990
4839,Lemesos,Cyprus,101000.0,2011
2002,Jessentuki,Russia,100996.0,2010
3206,Rochdale,United Kingdom,100935.0,1991
1995,Kislovodsk,Russia,100932.0,1979
8672,Huaraz,Peru,100931.0,2007
3306,Basildon,United Kingdom,100924.0,1991
8598,Catanduva,Brazil,100913.0,1996
7523,Ciénaga,Colombia,100908.0,2005
983,Lecce,Italy,100884.0,1991
756,Moers,Germany,100872.0,1987
2871,Lahti,Finland,100854.0,2009
8602,Botucatu,Brazil,100826.0,1996
166,Saint-Paul,France,100818.0,2006
7014,Sioux Falls,United States,100814.0,1990
8756,Guacara,Venezuela,100766.0,1990
6830,Reno,United States,100756.0,1980
2804,Karabük,Turkey,100749.0,2000
2645,Giresun,Turkey,100712.0,2012
3855,Maragheh,Iran,100679.0,1986
6610,Athens,United States,100667.0,2000
7249,Masaya,Nicaragua,100646.0,1994
6110,St. John's,Canada,100646.0,2006
7387,Cap-Haïtien,Haiti,100638.0,1995
1648,Žukovskij,Russia,100609.0,1989
760,Bergisch Gladbach,Germany,100589.0,1987
8063,Sabará,Brazil,100570.0,1996
820,Székesfehérvár,Hungary,100570.0,2011
8344,Santa Cruz do Sul,Brazil,100562.0,1996
3353,Crawley,United Kingdom,100547.0,2001
3872,Yasuj,Iran,100544.0,2006
953,Ancona,Italy,100497.0,2011
3790,Haining,China,100478.0,1990
3880,Shahr-e-Kord,Iran,100477.0,1996
8105,Santa Rita,Brazil,100475.0,2000
3036,Lund,Sweden,100402.0,2002
952,Ancona,Italy,100402.0,2001
1162,Grudziadz,Poland,100376.0,2002
8606,Ribeirão Pires,Brazil,100335.0,1996
4137,Gujrat,Pakistan,100333.0,1972
923,Piacenza,Italy,100311.0,2011
1635,Ščëlkovo,Russia,100281.0,1979
8149,Apucarana,Brazil,100249.0,2000
7949,Rio Verde,Brazil,100223.0,1996
6460,Simi Valley,United States,100217.0,1990
1495,Vorkuta,Russia,100210.0,1979
1570,Obninsk,Russia,100178.0,1989
3265,Lincoln,United Kingdom,100160.0,2011
3281,Worcester,United Kingdom,100153.0,2011
1938,Kaspijsk,Russia,100129.0,2010
9477,Bishoftu,Ethiopia,100114.0,2007
8807,Catia La Mar,Venezuela,100104.0,1990
2857,Tartu,Estonia,100100.0,2000
9157,Francistown,Botswana,100079.0,2011
8067,Varginha,Brazil,100079.0,1996
1634,Noginsk,Russia,100072.0,2010
325,Barakaldo,Spain,100064.0,2011
6634,Springfield,United States,100054.0,1980
9276,Tema,Ghana,100052.0,1984
988,Andria,Italy,100052.0,2011
6069,Zacatecas,Mexico,100051.0,1990
2551,Adiyaman,Turkey,100045.0,1990
293,Marbella,Spain,100036.0,2001
8569,Mogi Guaçu,Brazil,100010.0,1991
7455,Fort-de-France,Martinique,100000.0,2009
631,Cottbus,Germany,99984.0,2011
3298,Chelmsford,United Kingdom,99962.0,2001
3307,Basildon,United Kingdom,99876.0,2001
2299,Luxembourg,Luxembourg,99852.0,2012
3230,Wakefield,United Kingdom,99833.0,2001
624,Erlangen,Germany,99808.0,1987
4198,Kulyab,Tajikistan,99700.0,2010
7115,Grand Prairie,United States,99616.0,1990
1494,Ukhta,Russia,99591.0,2010
6631,Aurora,United States,99581.0,1990
6850,Manchester,United States,99567.0,1990
677,Hildesheim,Germany,99554.0,2011
8872,Laghouat,Algeria,99536.0,1998
7877,Alagoinhas,Brazil,99508.0,1991
9577,Xai-Xai,Mozambique,99442.0,1997
8179,Camaragibe,Brazil,99407.0,1991
2195,Magadan,Russia,99399.0,2002
7264,Jinotega,Nicaragua,99382.0,2005
1105,Winterthur,Switzerland,99377.0,2009
188,Nancy,France,99351.0,1990
8177,Vitória de Santo Antão,Brazil,99342.0,2000
2870,Lahti,Finland,99308.0,2007
7885,Barreiras,Brazil,99300.0,2000
3231,Wakefield,United Kingdom,99251.0,2011
6492,Richmond,United States,99250.0,2000
755,Siegen,Germany,99187.0,2011
6109,St. John's,Canada,99182.0,2001
561,Liberec,Czech Republic,99102.0,2001
8666,Salto,Uruguay,99072.0,2004
936,Pisa,Italy,98928.0,1991
675,Salzgitter,Germany,98895.0,2011
8591,Barretos,Brazil,98860.0,2000
602,Reutlingen,Germany,98853.0,1987
6587,Clearwater,United States,98784.0,1990
2545,Râmnicu Vâlcea,Romania,98776.0,2011
3060,Eskilstuna,Sweden,98765.0,2012
1163,Grudziadz,Poland,98726.0,2012
9352,Shinyanga,Tanzania,98682.0,1988
322,Barakaldo,Spain,98649.0,1991
576,Ústí nad Labem,Czech Republic,98596.0,2011
2592,Bingol,Turkey,98424.0,2012
3350,Gillingham,United Kingdom,98403.0,2001
7932,Colatina,Brazil,98395.0,2010
292,Marbella,Spain,98377.0,1991
7118,Abilene,United States,98315.0,1980
7272,Changuinola,Panama,98310.0,2010
7348,Sancti Spíritus,Cuba,98283.0,2002
2764,Siirt,Turkey,98281.0,2000
879,Bolzano,Italy,98233.0,1991
52,Chania,Greece,98202.0,2001
3004,Borås,Sweden,98150.0,2002
9424,Praia,Cape Verde,98118.0,2000
2970,Stavanger,Norway,98109.0,1990
3197,Wigan,United Kingdom,98070.0,1991
4659,Taldykurgan,Kazakhstan,97996.0,1999
3263,Lincoln,United Kingdom,97996.0,1991
2911,Oulu,Finland,97898.0,1987
456,Torrejón de Ardoz,Spain,97887.0,2001
3225,Preston,United Kingdom,97886.0,2011
6910,Albany,United States,97856.0,2010
8342,Bagé,Brazil,97765.0,2010
2295,Leuven,Belgium,97692.0,2013
5648,Bridgetown,Barbados,97516.0,1990
2396,Sittard-Geleen,Netherlands,97487.0,2004
